announced_date	battery	camera	current_status	dimensions	display_inches	image	is_Touch	memory	os	phone_model	processor	ram	resolution	url	weight
23-Apr-14		2 megapixels		 4.88 x 2.56 x 0.41 inches	 4.0 inches	http://i-cdn.phonearena.com/images/phones/46695-specs/Celkon-A64.jpg	 Multi-touch		 Android (4.2.2)	Celkon A64			 320 x 480 pixels	http://www.phonearena.com/phones/Celkon-A64_id8602	126 g
23-Apr-14						http://i-cdn.phonearena.com/images/phones/46696-specs/Celkon-A15.jpg			 Android (4.2.2) Display Physical 	Celkon A15				http://www.phonearena.com/phones/Celkon-A15_id8604	
23-Apr-14						http://i-cdn.phonearena.com/images/phones/46723-specs/Celkon-AR-45.jpg			 Android (4.2.2) Display Physical 	Celkon AR 45				http://www.phonearena.com/phones/Celkon-AR-45_id8606	
24-Apr-14						http://i-cdn.phonearena.com/images/phones/46724-specs/Celkon-C5055.jpg				Celkon C5055				http://www.phonearena.com/phones/Celkon-C5055_id8607	
24-Apr-14						http://i-cdn.phonearena.com/images/phones/46725-specs/Celkon-C7010.jpg				Celkon C7010				http://www.phonearena.com/phones/Celkon-C7010_id8608	
24-Apr-14						http://i-cdn.phonearena.com/images/phones/46726-specs/Celkon-ARR-35.jpg				Celkon ARR 35				http://www.phonearena.com/phones/Celkon-ARR-35_id8609	
24-Apr-14						http://i-cdn.phonearena.com/images/phones/46731-specs/Celkon-C4040.jpg				Celkon C4040			 240 x 320 pixels	http://www.phonearena.com/phones/Celkon-C4040_id8611	
24-Apr-14			Released			http://i-cdn.phonearena.com/images/phones/46732-specs/Celkon-C7045.jpg				Celkon C7045				http://www.phonearena.com/phones/Celkon-C7045_id8612	
24-Apr-14						http://i-cdn.phonearena.com/images/phones/46858-specs/Celkon-C7030.jpg				Celkon C7030				http://www.phonearena.com/phones/Celkon-C7030_id8614	
22-Aug-14		3.2 megapixels		 4.69 x 2.48 x 0.42 inches	 3.5 inches	http://i-cdn.phonearena.com/images/phones/50776-specs/Celkon-Campus-A35K.jpg	 Multi-touch		 Android (4.4.2)	Celkon Campus A35K	 1000 MHz	256 MB 	 320 x 480 pixels	http://www.phonearena.com/phones/Celkon-Campus-A35K_id9026	102 g
4-Sep-14						http://i-cdn.phonearena.com/images/phones/51552-specs/Celkon-A43.jpg			 Android (4.2.2) 	Celkon A43				http://www.phonearena.com/phones/Celkon-A43_id9162	
4-Sep-14						http://i-cdn.phonearena.com/images/phones/51553-specs/Celkon-A42.jpg			 Android (4.2.2) 	Celkon A42				http://www.phonearena.com/phones/Celkon-A42_id9163	
9-Mar-11				 5.63 x 3.07 x 0.79 inches	 4.8 inches	http://i-cdn.phonearena.com/images/phones/27314-specs/ARCHOS-5-Internet-Tablet.jpg	" Yes Features: Light sensor Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, 800 MHz, ARM Cortex-A8 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 256 MB RAM Built-in storage: 0.16 GB Storage expansion: microSD, microSDHC up to 32 GB Battery Music playback: 22.00 hours Video playback: 7.00 hours"		 Android (1.6)	ARCHOS 5 Internet Tablet			 480 x 800 pixels	http://www.phonearena.com/phones/ARCHOS-5-Internet-Tablet_id5283	286 g
10-Mar-11				 5.31 x 2.56 x 0.35 inches	 4.3 inches	http://i-cdn.phonearena.com/images/phones/27425-specs/ARCHOS-43-Internet-Tablet.jpg	 Yes	8 GB	 Android (2.2)	ARCHOS 43 Internet Tablet			 854 x 480 pixels	http://www.phonearena.com/phones/ARCHOS-43-Internet-Tablet_id5287	130 g
11-Mar-11				 3.94 x 2.13 x 0.35 inches	 2.8 inches	http://i-cdn.phonearena.com/images/phones/27450-specs/ARCHOS-28-Internet-Tablet.jpg			 Android (2.2)	ARCHOS 28 Internet Tablet			 240 x 320 pixels	http://www.phonearena.com/phones/ARCHOS-28-Internet-Tablet_id5290	68 g
11-Mar-11				 4.13 x 2.17 x 0.35 inches	 3.2 inches	http://i-cdn.phonearena.com/images/phones/27454-specs/ARCHOS-32-Internet-Tablet.jpg			 Android (2.2)	ARCHOS 32 Internet Tablet			 240 x 400 pixels	http://www.phonearena.com/phones/ARCHOS-32-Internet-Tablet_id5291	72 g
14-Mar-11				 10.35 x 8.66 x 0.47 inches	 8.0 inches	http://i-cdn.phonearena.com/images/phones/27482-specs/ARCHOS-8-Home-Tablet.jpg			 Android	ARCHOS 8 Home Tablet			 800 x 600 pixels	http://www.phonearena.com/phones/ARCHOS-8-Home-Tablet_id5299	800 g
14-Mar-11				 7.99 x 4.21 x 0.47 inches	 7.0 inches	http://i-cdn.phonearena.com/images/phones/27486-specs/ARCHOS-7-Home-Tablet.jpg			 Android (2.1)	ARCHOS 7 Home Tablet			 480 x 800 pixels	http://www.phonearena.com/phones/ARCHOS-7-Home-Tablet_id5300	388 g
23-Jun-11				 7.61 x 4.72 x 0.50 inches	 7.0 inches	http://i-cdn.phonearena.com/images/phones/29431-specs/ARCHOS-ARNOVA-7.jpg	 Yes Hardware Built-in storage: 4 GB		 Android (2.2)	ARCHOS ARNOVA 7			 800 x 480 pixels	http://www.phonearena.com/phones/ARCHOS-ARNOVA-7_id5663	340 g
20-Dec-11				 7.91 x 4.53 x 0.45 inches	 7.0 inches	http://i-cdn.phonearena.com/images/phones/34284-specs/ARCHOS-70b-Internet-Tablet.jpg			 Android (3.2)	ARCHOS 70b Internet Tablet	" Single core, 1200 MHz"		 1024 x 600 pixels	http://www.phonearena.com/phones/ARCHOS-70b-Internet-Tablet_id6766	330 g
24-Feb-12				 8.90 x 6.10 x 0.46 inches	 8.0 inches	http://i-cdn.phonearena.com/images/phones/35307-specs/ARCHOS-80-G9.jpg			 Android (4.0)	ARCHOS 80 G9			 1024 x 768 pixels	http://www.phonearena.com/phones/ARCHOS-80-G9_id7009	482 g
9-Mar-12				 10.87 x 6.57 x 0.50 inches	 10.1 inches	http://i-cdn.phonearena.com/images/phones/35314-specs/ARCHOS-101-G9.jpg			 Android (4.0)	ARCHOS 101 G9			 1280 x 800 pixels	http://www.phonearena.com/phones/ARCHOS-101-G9_id7011	675 g
1-May-12				 8.78 x 5.59 x 0.48 inches	 7.0 inches	http://i-cdn.phonearena.com/images/phones/36541-specs/ARCHOS-ChildPad.jpg			 Android (4.0)	ARCHOS ChildPad			 800 x 480 pixels	http://www.phonearena.com/phones/ARCHOS-ChildPad_id7129	380 g
9-Jul-11						http://i-cdn.phonearena.com/images/phones/30438-specs/Lemon-Mobiles-Duo-222.jpg				Lemon Mobiles Duo 222				http://www.phonearena.com/phones/Lemon-Mobiles-Duo-222_id5912	
9-Jul-11						http://i-cdn.phonearena.com/images/phones/30440-specs/Lemon-Mobiles-MU-1.jpg				Lemon Mobiles MU 1				http://www.phonearena.com/phones/Lemon-Mobiles-MU-1_id5917	
9-Jul-11						http://i-cdn.phonearena.com/images/phones/30453-specs/Lemon-Mobiles-Duo-216-Plus.jpg				Lemon Mobiles Duo 216 Plus				http://www.phonearena.com/phones/Lemon-Mobiles-Duo-216-Plus_id5926	
10-Jul-11						http://i-cdn.phonearena.com/images/phones/30482-specs/Lemon-Mobiles-Duo-339-Super.jpg				Lemon Mobiles Duo 339 Super				http://www.phonearena.com/phones/Lemon-Mobiles-Duo-339-Super_id5944	
10-Jul-11						http://i-cdn.phonearena.com/images/phones/30491-specs/Lemon-Mobiles-Duo-306.jpg				Lemon Mobiles Duo 306				http://www.phonearena.com/phones/Lemon-Mobiles-Duo-306_id5947	
10-Jul-11						http://i-cdn.phonearena.com/images/phones/30497-specs/Lemon-Mobiles-Duo-305.jpg				Lemon Mobiles Duo 305				http://www.phonearena.com/phones/Lemon-Mobiles-Duo-305_id5951	
10-Jul-11				 4.41 x 1.81 x 0.59 inches	 1.8 inches	http://i-cdn.phonearena.com/images/phones/30499-specs/Lemon-Mobiles-Duo-302.jpg				Lemon Mobiles Duo 302				http://www.phonearena.com/phones/Lemon-Mobiles-Duo-302_id5954	85 g
11-Jul-11						http://i-cdn.phonearena.com/images/phones/30511-specs/Lemon-Mobiles-W100.jpg				Lemon Mobiles W100				http://www.phonearena.com/phones/Lemon-Mobiles-W100_id5958	
11-Jul-11						http://i-cdn.phonearena.com/images/phones/30515-specs/Lemon-Mobiles-F101.jpg				Lemon Mobiles F101				http://www.phonearena.com/phones/Lemon-Mobiles-F101_id5960	
11-Jul-11						http://i-cdn.phonearena.com/images/phones/30519-specs/Lemon-Mobiles-iQ-707.jpg				Lemon Mobiles iQ 707				http://www.phonearena.com/phones/Lemon-Mobiles-iQ-707_id5962	
11-Jul-11						http://i-cdn.phonearena.com/images/phones/30521-specs/Lemon-Mobiles-iQ-505.jpg				Lemon Mobiles iQ 505				http://www.phonearena.com/phones/Lemon-Mobiles-iQ-505_id5963	
11-Jul-11						http://i-cdn.phonearena.com/images/phones/30525-specs/Lemon-Mobiles-iQ-303.jpg				Lemon Mobiles iQ 303				http://www.phonearena.com/phones/Lemon-Mobiles-iQ-303_id5966	
13-Aug-11						http://i-cdn.phonearena.com/images/phones/31348-specs/Verykool-R80.jpg				Verykool R80				http://www.phonearena.com/phones/Verykool-R80_id6275	
14-Aug-11						http://i-cdn.phonearena.com/images/phones/31397-specs/Verykool-i117.jpg				Verykool i117				http://www.phonearena.com/phones/Verykool-i117_id6286	
14-Aug-11						http://i-cdn.phonearena.com/images/phones/31401-specs/Verykool-i119.jpg				Verykool i119				http://www.phonearena.com/phones/Verykool-i119_id6287	
14-Aug-11						http://i-cdn.phonearena.com/images/phones/31406-specs/Verykool-i705.jpg				Verykool i705				http://www.phonearena.com/phones/Verykool-i705_id6288	
14-Aug-11						http://i-cdn.phonearena.com/images/phones/31409-specs/Verykool-i720.jpg				Verykool i720				http://www.phonearena.com/phones/Verykool-i720_id6289	
14-Aug-11						http://i-cdn.phonearena.com/images/phones/31350-specs/Verykool-s810.jpg				Verykool s810				http://www.phonearena.com/phones/Verykool-s810_id6276	
14-Aug-11						http://i-cdn.phonearena.com/images/phones/31353-specs/Verykool-i600.jpg				Verykool i600				http://www.phonearena.com/phones/Verykool-i600_id6277	
14-Aug-11						http://i-cdn.phonearena.com/images/phones/31357-specs/Verykool-i270.jpg				Verykool i270				http://www.phonearena.com/phones/Verykool-i270_id6278	
14-Aug-11						http://i-cdn.phonearena.com/images/phones/31366-specs/Verykool-i280.jpg				Verykool i280				http://www.phonearena.com/phones/Verykool-i280_id6279	
14-Aug-11						http://i-cdn.phonearena.com/images/phones/31374-specs/Verykool-i800.jpg				Verykool i800				http://www.phonearena.com/phones/Verykool-i800_id6280	
14-Aug-11						http://i-cdn.phonearena.com/images/phones/31385-specs/Verykool-i305.jpg				Verykool i305				http://www.phonearena.com/phones/Verykool-i305_id6283	
14-Aug-11						http://i-cdn.phonearena.com/images/phones/31389-specs/Verykool-i410.jpg				Verykool i410				http://www.phonearena.com/phones/Verykool-i410_id6282	
14-Aug-11						http://i-cdn.phonearena.com/images/phones/31392-specs/Verykool-i115.jpg				Verykool i115				http://www.phonearena.com/phones/Verykool-i115_id6284	
22-Sep-11						http://i-cdn.phonearena.com/images/phones/34328-specs/Verykool-R620.jpg				Verykool R620				http://www.phonearena.com/phones/Verykool-R620_id6381	
13-Nov-11						http://i-cdn.phonearena.com/images/phones/34030-specs/Verykool-R23.jpg				Verykool R23				http://www.phonearena.com/phones/Verykool-R23_id6740	
4-Jan-12						http://i-cdn.phonearena.com/images/phones/34338-specs/Verykool-S815.jpg				Verykool S815				http://www.phonearena.com/phones/Verykool-S815_id6793	
7-Feb-12				 4.21 x 1.77 x 0.47 inches	 1.8 inches	http://i-cdn.phonearena.com/images/phones/34894-specs/Verykool-i125.jpg				Verykool i125				http://www.phonearena.com/phones/Verykool-i125_id6915	63 g
6-Mar-12						http://i-cdn.phonearena.com/images/phones/35238-specs/Verykool-i604.jpg				Verykool i604				http://www.phonearena.com/phones/Verykool-i604_id7003	
7-Mar-12						http://i-cdn.phonearena.com/images/phones/35286-specs/Verykool-i605.jpg				Verykool i605				http://www.phonearena.com/phones/Verykool-i605_id7004	
4-May-12						http://i-cdn.phonearena.com/images/phones/36196-specs/Verykool-R16.jpg				Verykool R16				http://www.phonearena.com/phones/Verykool-R16_id7081	
4-May-12				 4.61 x 2.56 x 0.50 inches	 3.5 inches	http://i-cdn.phonearena.com/images/phones/36197-specs/Verykool-s700.jpg			 Android (2.2)	Verykool s700				http://www.phonearena.com/phones/Verykool-s700_id7082	110 g
21-Jun-12						http://i-cdn.phonearena.com/images/phones/36826-specs/Verykool-i675.jpg				Verykool i675				http://www.phonearena.com/phones/Verykool-i675_id7205	
21-Jun-12						http://i-cdn.phonearena.com/images/phones/36862-specs/Verykool-i672.jpg				Verykool i672				http://www.phonearena.com/phones/Verykool-i672_id7210	
25-Feb-13				 5.17 x 2.63 x 0.39 inches	 4.5 inches	http://i-cdn.phonearena.com/images/phones/47878-specs/Verykool-s450-Onyx.jpg			 Android (4.2)	Verykool s450 Onyx			 480 x 854 pixels	http://www.phonearena.com/phones/Verykool-s450-Onyx_id8761	132 g
25-Feb-13		8 megapixels		 6.18 x 3.06 x 0.32 inches	 5.5 inches	http://i-cdn.phonearena.com/images/phones/53884-specs/Verykool-Maverick-s5518.jpg	 Multi-touch	8 GB	 Android (4.4)	Verykool Maverick s5518	" Quad-core, 1300 MHz"	1024 MB 	 720 x 1280 pixels	http://www.phonearena.com/phones/Verykool-Maverick-s5518_id9491	172 g
19-Jun-13						http://i-cdn.phonearena.com/images/phones/46052-specs/Verykool-i133.jpg				Verykool i133				http://www.phonearena.com/phones/Verykool-i133_id8410	
13-Aug-13						http://i-cdn.phonearena.com/images/phones/42450-specs/Verykool-i607.jpg				Verykool i607				http://www.phonearena.com/phones/Verykool-i607_id8063	
13-Aug-13				 4.63 x 2.46 x 0.50 inches		http://i-cdn.phonearena.com/images/phones/42451-specs/Verykool-s732.jpg			 Android (2.3.7)	Verykool s732				http://www.phonearena.com/phones/Verykool-s732_id8064	120 g
13-Aug-13						http://i-cdn.phonearena.com/images/phones/42452-specs/Verykool-i126.jpg				Verykool i126				http://www.phonearena.com/phones/Verykool-i126_id8065	
13-Aug-13		2 megapixels		 4.45 x 2.36 x 0.42 inches	 3.5 inches	http://i-cdn.phonearena.com/images/phones/42473-specs/Verykool-s350.jpg	 Multi-touch		 Android (2.3)	Verykool s350			 320 x 480 pixels	http://www.phonearena.com/phones/Verykool-s350_id8066	100 g
14-Aug-13						http://i-cdn.phonearena.com/images/phones/42501-specs/Verykool-i601.jpg				Verykool i601				http://www.phonearena.com/phones/Verykool-i601_id8072	
15-Aug-13				 4.79 x 2.55 x 0.49 inches	 3.5 inches	http://i-cdn.phonearena.com/images/phones/42502-specs/Verykool-RS75-Flint.jpg			 Android (2.3)	Verykool RS75 Flint			 320 x 480 pixels	http://www.phonearena.com/phones/Verykool-RS75-Flint_id8073	120 g
15-Aug-13				 5.67 x 2.98 x 0.48 inches	 4.5 inches	http://i-cdn.phonearena.com/images/phones/42503-specs/Verykool-RS90-Vortex.jpg			 Android (4.0)	Verykool RS90 Vortex			 540 x 960 pixels	http://www.phonearena.com/phones/Verykool-RS90-Vortex_id8074	201 g
16-Aug-13				 6.00 x 3.15 x 0.43 inches	 5.2 inches	http://i-cdn.phonearena.com/images/phones/42504-specs/Verykool-s758.jpg			 Android (4.0)	Verykool s758			 480 x 800 pixels	http://www.phonearena.com/phones/Verykool-s758_id8075	212 g
15-Jul-11						http://i-cdn.phonearena.com/images/phones/30592-specs/Videocon-V1530.jpg				Videocon V1530				http://www.phonearena.com/phones/Videocon-V1530_id6001	
16-Jul-11						http://i-cdn.phonearena.com/images/phones/30594-specs/Videocon-V4500.jpg				Videocon V4500				http://www.phonearena.com/phones/Videocon-V4500_id6002	
						http://i-cdn.phonearena.com/images/phones/30599-specs/Videocon-V1450.jpg				Videocon V1450				http://www.phonearena.com/phones/Videocon-V1450_id6004	
16-Jul-11			Released			http://i-cdn.phonearena.com/images/phones/30600-specs/Videocon-V1293.jpg				Videocon V1293				http://www.phonearena.com/phones/Videocon-V1293_id6005	
16-Jul-11						http://i-cdn.phonearena.com/images/phones/30601-specs/Videocon-V1855.jpg				Videocon V1855				http://www.phonearena.com/phones/Videocon-V1855_id6006	
16-Jul-11			Released			http://i-cdn.phonearena.com/images/phones/30602-specs/Videocon-V1670.jpg				Videocon V1670				http://www.phonearena.com/phones/Videocon-V1670_id6007	
16-Jul-11						http://i-cdn.phonearena.com/images/phones/30603-specs/Videocon-V1665.jpg				Videocon V1665				http://www.phonearena.com/phones/Videocon-V1665_id6008	
16-Jul-11						http://i-cdn.phonearena.com/images/phones/30604-specs/Videocon-V1440.jpg				Videocon V1440				http://www.phonearena.com/phones/Videocon-V1440_id6009	
17-Jul-11						http://i-cdn.phonearena.com/images/phones/30614-specs/Videocon-V1406.jpg				Videocon V1406				http://www.phonearena.com/phones/Videocon-V1406_id6012	
17-Jul-11						http://i-cdn.phonearena.com/images/phones/30615-specs/Videocon-V1654.jpg				Videocon V1654				http://www.phonearena.com/phones/Videocon-V1654_id6016	
17-Jul-11						http://i-cdn.phonearena.com/images/phones/30616-specs/Videocon-V1476.jpg				Videocon V1476				http://www.phonearena.com/phones/Videocon-V1476_id6018	
17-Jul-11						http://i-cdn.phonearena.com/images/phones/30617-specs/Videocon-V1611.jpg				Videocon V1611				http://www.phonearena.com/phones/Videocon-V1611_id6019	
17-Jul-11						http://i-cdn.phonearena.com/images/phones/30618-specs/Videocon-V1760.jpg				Videocon V1760				http://www.phonearena.com/phones/Videocon-V1760_id6020	
17-Jul-11						http://i-cdn.phonearena.com/images/phones/30619-specs/Videocon-V1616.jpg				Videocon V1616				http://www.phonearena.com/phones/Videocon-V1616_id6021	
17-Jul-11						http://i-cdn.phonearena.com/images/phones/30620-specs/Videocon-V1612.jpg				Videocon V1612				http://www.phonearena.com/phones/Videocon-V1612_id6022	
17-Jul-11						http://i-cdn.phonearena.com/images/phones/30621-specs/Videocon-V1755.jpg				Videocon V1755				http://www.phonearena.com/phones/Videocon-V1755_id6023	
17-Jul-11						http://i-cdn.phonearena.com/images/phones/30622-specs/Videocon-V1442.jpg				Videocon V1442				http://www.phonearena.com/phones/Videocon-V1442_id6024	
18-Jul-11						http://i-cdn.phonearena.com/images/phones/30624-specs/Videocon-V1688.jpg				Videocon V1688				http://www.phonearena.com/phones/Videocon-V1688_id6025	
18-Jul-11			Released			http://i-cdn.phonearena.com/images/phones/30625-specs/Videocon-V1308.jpg				Videocon V1308				http://www.phonearena.com/phones/Videocon-V1308_id6027	
18-Jul-11						http://i-cdn.phonearena.com/images/phones/30626-specs/Videocon-V1400.jpg				Videocon V1400				http://www.phonearena.com/phones/Videocon-V1400_id6028	
18-Jul-11						http://i-cdn.phonearena.com/images/phones/30627-specs/Videocon-V1441.jpg				Videocon V1441				http://www.phonearena.com/phones/Videocon-V1441_id6029	
18-Jul-11						http://i-cdn.phonearena.com/images/phones/30628-specs/Videocon-V203.jpg				Videocon V203				http://www.phonearena.com/phones/Videocon-V203_id6030	
12-Feb-09			Released	 3.75 x 2.07 x 0.50 inches		http://i-cdn.phonearena.com/images/phones/12284-specs/Garmin-Asus-nuvifone-M20.jpg			 Windows Mobile Professional (6.1)	Garmin-Asus nuvifone M20				http://www.phonearena.com/phones/Garmin-Asus-nuvifone-M20_id3476	99 g
31-Jan-08			Released	 4.41 x 2.29 x 0.57 inches	 3.5 inches	http://i-cdn.phonearena.com/images/phones/12281-specs/Garmin-Asus-nuvifone-G60.jpg			 Linux	Garmin-Asus nuvifone G60			 272 x 480 pixels	http://www.phonearena.com/phones/Garmin-Asus-nuvifone-G60_id3331	137 g
11-Feb-10			Released	 4.57 x 2.28 x 0.56 inches		http://i-cdn.phonearena.com/images/phones/19777-specs/Garmin-Asus-nuvifone-M10.jpg			 Windows Mobile Professional (6.5.3)	Garmin-Asus nuvifone M10				http://www.phonearena.com/phones/Garmin-Asus-nuvifone-M10_id4426	138 g
